index,customer_id,gender,region,city,account_status,closed_date,last_login_at,total_marketings,total_mi_opened,total_mi_clicked,total_mi_converted,total_orders,count_order_completed,avg_order_amount,total_payments,count_payment_failed,avg_payment_amount,total_tickets,avg_ticket_resolution,avg_csat_score,count_null_csat_score,total_usages,avg_session_duration,total_subscriptions,current_auto_renew,current_sub_plan,current_sub_status,age,customer_tenure
5255,5256,M,Mien Nam,Ho Chi Minh,Active,,2026-07-28 22:14:00,,,,,2.0,2.0,967000.0,1.0,0.0,967000.0,,,,,,,1.0,True,Free,Active,59.0,2.1
5256,5257,M,Mien Nam,Long Xuyen,Active,,2026-07-22 17:39:00,3.0,0.0,0.0,0.0,2.0,2.0,1.176e+06,4.0,0.0,637500.0,,,,,,,1.0,True,Plus,Active,19.4,1.1
5257,5258,M,Mien Trung,Vinh,Active,,2026-07-10 02:39:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,36.8,2.4
5259,5260,M,Mien Nam,Can Tho,Active,,2025-06-26 07:51:00,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,63.0,0.7
5260,5261,M,Mien Bac,Ha Noi,Active,,2024-09-14 08:03:00,,,,,,,,,,,,,,,,,,,,,38.2,2.2
5262,5263,F,Mien Nam,Ho Chi Minh,Active,,2025-07-29 03:56:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.5,2.4
5263,5264,F,Mien Trung,Vinh,Active,,2026-07-09 08:54:00,1.0,1.0,1.0,0.0,2.0,0.0,1.23e+06,,,,,,,,,,1.0,True,Free,Active,62.8,2.2
5264,5265,F,Mien Nam,Bien Hoa,Active,,2026-06-22 15:06:00,3.0,0.0,0.0,0.0,1.0,1.0,1.807e+06,3.0,1.0,668333.3,,,,,,,1.0,True,Plus,Active,54.7,1.7
5268,5269,M,Mien Trung,Da Nang,Active,,2026-07-23 11:54:00,,,,,2.0,2.0,3.03e+06,1.0,0.0,3.03e+06,,,,,,,1.0,True,Free,Active,48.9,1.2
5269,5270,M,Mien Bac,Ha Noi,Active,,2026-07-23 05:15:00,6.0,4.0,2.0,0.0,4.0,4.0,2.0795e+06,4.0,0.0,1.08925e+06,,,,,,,1.0,True,Plus,Active,49.7,0.6
5273,5274,M,Mien Trung,Quy Nhon,Active,,2026-07-25 14:28:00,3.0,3.0,0.0,0.0,2.0,2.0,3.707e+06,1.0,0.0,3.707e+06,,,,,,,1.0,True,Free,Active,34.3,1.0
5276,5277,M,Mien Nam,Bien Hoa,Active,,2026-06-29 05:03:00,3.0,1.0,0.0,0.0,2.0,2.0,360000.0,1.0,0.0,360000.0,,,,,,,1.0,True,Free,Active,35.0,1.5
5277,5278,M,Mien Trung,Da Nang,Active,,2026-05-29 01:18:00,1.0,1.0,0.0,0.0,,,,,,,,,,,12.0,1088.4166666666667,1.0,False,Plus,Expired,18.1,2.0
5280,5281,F,Mien Trung,Quy Nhon,Closed,2025-07-14,2025-07-12 07:11:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,39.5,1.0
5281,5282,F,Mien Nam,Bien Hoa,Active,,2026-07-19 13:33:00,7.0,5.0,1.0,0.0,1.0,1.0,1.393e+06,1.0,0.0,1.393e+06,2.0,3.5,4.5,0.0,,,1.0,True,Free,Active,58.5,0.2
5282,5283,M,Mien Nam,Bien Hoa,Active,,2026-06-12 23:36:00,2.0,0.0,0.0,0.0,2.0,2.0,1.709e+06,1.0,0.0,1.709e+06,,,,,,,1.0,True,Free,Active,18.8,2.2
5283,5284,F,Mien Trung,Da Nang,Active,,2025-02-17 22:59:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,63.9,2.3
5284,5285,F,Mien Trung,Hue,Active,,2026-07-15 07:33:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,42.3,2.0
5287,5288,F,Mien Trung,Nha Trang,Active,,2026-07-28 11:06:00,1.0,1.0,0.0,0.0,3.0,3.0,2.1066668e+06,5.0,1.0,1.3036e+06,1.0,1.4,,1.0,,,1.0,True,Plus,Active,19.5,0.9
5288,5289,F,Mien Nam,Ho Chi Minh,Active,,2026-07-28 05:44:00,2.0,1.0,0.0,0.0,2.0,0.0,1.474e+06,3.0,1.0,557333.3,,,,,,,1.0,True,Plus,Active,28.0,1.5
5289,5290,F,Mien Nam,Can Tho,Active,,2026-07-13 02:36:00,1.0,1.0,1.0,0.0,4.0,2.0,1.3205e+06,5.0,0.0,693400.0,,,,,,,1.0,True,Premium,Active,19.1,1.9
5292,5293,M,Mien Nam,Bien Hoa,Closed,2026-07-03,2026-06-27 22:27:00,4.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,False,Premium,Cancelled,46.0,1.2
5294,5295,M,Mien Trung,Da Nang,Active,,2026-07-22 02:59:00,,,,,3.0,3.0,483000.0,2.0,0.0,689000.0,,,,,,,1.0,True,Free,Active,18.4,2.1
5295,5296,F,Mien Trung,Da Nang,Active,,2026-06-09 21:59:00,2.0,1.0,1.0,0.0,4.0,4.0,2.8775e+06,3.0,0.0,2.5073332e+06,,,,,,,1.0,True,Free,Active,64.3,1.1
5296,5297,M,Mien Trung,Hue,Closed,2026-01-12,2026-01-12 16:04:00,4.0,2.0,2.0,0.0,6.0,6.0,1.931e+06,4.0,1.0,1.81225e+06,1.0,55.3,4.0,0.0,33.0,878.6060606060606,1.0,True,Plus,Active,58.1,0.9
5297,5298,M,Mien Trung,Da Nang,Active,,2026-07-07 21:58:00,1.0,1.0,0.0,0.0,2.0,2.0,745000.0,1.0,0.0,745000.0,,,,,,,1.0,True,Free,Active,61.6,1.6
5299,5300,F,Mien Nam,Bien Hoa,Active,,2026-07-27 01:49:00,,,,,6.0,4.0,2.149e+06,7.0,0.0,1.5381429e+06,2.0,8.45,2.0,1.0,,,1.0,True,Plus,Active,32.7,2.0
5300,5301,M,Mien Bac,Ha Noi,Active,,2026-02-22 15:35:00,2.0,1.0,1.0,0.0,5.0,4.0,1.2102e+06,5.0,0.0,925400.0,1.0,7.8,4.0,0.0,22.0,778.0,1.0,False,Plus,Expired,56.4,0.8
5301,5302,F,Mien Bac,Bac Ninh,Active,,2026-07-27 02:03:00,6.0,4.0,2.0,1.0,2.0,2.0,1.993e+06,3.0,0.0,730333.3,,,,,,,1.0,True,Plus,Active,39.8,0.5
5302,5303,M,Mien Trung,Vinh,Active,,2026-07-22 10:08:00,4.0,4.0,2.0,0.0,2.0,1.0,630000.0,5.0,0.0,432800.0,,,,,,,1.0,True,Plus,Active,45.7,0.8
5303,5304,M,Mien Nam,Vung Tau,Active,,2026-01-03 18:35:00,5.0,3.0,1.0,0.0,,,,,,,,,,,32.0,772.15625,1.0,False,Premium,Cancelled,37.3,0.7
5304,5305,M,Mien Bac,Hai Phong,Active,,2026-07-26 13:18:00,1.0,0.0,0.0,0.0,2.0,2.0,761000.0,1.0,0.0,761000.0,,,,,,,1.0,True,Free,Active,38.5,1.3
5305,5306,M,Mien Bac,Hai Phong,Closed,2024-09-17,2024-09-16 08:17:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,49.1,1.7
5306,5307,F,Mien Nam,Vung Tau,Active,,2026-07-21 07:50:00,2.0,2.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,64.3,2.4
5307,5308,M,Mien Nam,Long Xuyen,Active,,2024-05-24 04:50:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,37.0,2.1
5308,5309,F,Mien Nam,Ho Chi Minh,Active,,2026-07-16 20:35:00,4.0,1.0,0.0,0.0,4.0,4.0,607000.0,5.0,1.0,511400.0,,,,,,,1.0,True,Plus,Active,18.9,2.1
5309,5310,M,Mien Trung,Hue,Active,,2026-07-16 19:33:00,,,,,2.0,2.0,2.796e+06,1.0,0.0,2.796e+06,,,,,,,1.0,True,Free,Active,47.1,2.4
5310,5311,M,Mien Trung,Hue,Active,,2026-07-26 03:01:00,1.0,1.0,1.0,0.0,7.0,6.0,2.0942858e+06,3.0,0.0,2.1913332e+06,,,,,,,1.0,True,Free,Active,59.3,1.7
5311,5312,F,Mien Trung,Da Nang,Active,,2026-07-25 01:15:00,1.0,0.0,0.0,0.0,1.0,1.0,5.936e+06,3.0,0.0,2.1446668e+06,,,,,,,1.0,True,Premium,Active,20.7,0.8
5313,5314,F,Mien Bac,Nam Dinh,Active,,2026-07-25 05:06:00,,,,,2.0,0.0,3.177e+06,1.0,0.0,3.177e+06,,,,,,,1.0,True,Free,Active,23.0,0.0
5314,5315,M,Mien Bac,Bac Ninh,Active,,2026-07-22 04:32:00,1.0,1.0,0.0,0.0,,,,,,,1.0,1.6,,1.0,,,1.0,False,Plus,Expired,46.0,2.0
5315,5316,M,Mien Trung,Quy Nhon,Active,,2026-07-24 04:24:00,1.0,0.0,0.0,0.0,3.0,1.0,992666.7,5.0,0.0,635200.0,1.0,4.1,,1.0,,,1.0,True,Plus,Active,35.0,0.8
5316,5317,F,Mien Bac,Hai Phong,Active,,2025-01-10 12:23:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,57.3,1.2
5317,5318,F,Mien Trung,Da Nang,Active,,2026-06-27 01:27:00,6.0,2.0,0.0,0.0,3.0,3.0,2.0133334e+06,4.0,1.0,2.079e+06,,,,,,,1.0,True,Free,Active,57.6,1.9
5318,5319,M,Mien Trung,Nha Trang,Active,,2026-07-29 02:17:00,,,,,,,,,,,,,,,,,1.0,True,Plus,Active,54.7,0.1
5319,5320,M,Mien Trung,Nha Trang,Active,,2026-06-30 02:12:00,1.0,0.0,0.0,0.0,2.0,2.0,1.446e+06,1.0,0.0,1.446e+06,,,,,,,1.0,True,Free,Active,35.0,1.0
5320,5321,F,Mien Trung,Da Nang,Active,,2026-07-22 11:28:00,2.0,1.0,1.0,0.0,2.0,0.0,6.573e+06,,,,1.0,4.4,4.0,0.0,,,1.0,True,Free,Active,40.6,1.1
5321,5322,F,Mien Bac,Bac Ninh,Active,,2026-07-23 07:39:00,3.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,1.0,35.1,2.0,0.0,,,1.0,True,Plus,Active,25.0,1.1
5323,5324,F,Mien Nam,Ho Chi Minh,Active,,2026-06-27 22:00:00,3.0,2.0,1.0,0.0,,,,2.0,1.0,249000.0,,,,,,,1.0,True,Plus,Active,31.9,0.3
5324,5325,F,Mien Nam,Long Xuyen,Active,,2026-06-23 17:56:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,36.2,0.6
5325,5326,M,Mien Nam,Bien Hoa,Closed,2026-04-18,2026-04-16 11:26:00,1.0,0.0,0.0,0.0,,,,,,,2.0,22.099998,2.0,1.0,26.0,881.8846153846154,1.0,False,Free,Cancelled,54.7,1.0
5326,5327,M,Mien Bac,Hai Phong,Active,,2026-02-04 18:11:00,2.0,1.0,1.0,0.0,2.0,0.0,1.993e+06,2.0,0.0,1.993e+06,1.0,9.5,5.0,0.0,38.0,766.1842105263158,1.0,False,Free,Expired,34.1,0.2
5327,5328,M,Mien Bac,Ha Noi,Active,,2025-05-16 08:34:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31.1,0.8
5328,5329,M,Mien Trung,Vinh,Active,,2026-07-04 13:25:00,3.0,1.0,0.0,0.0,3.0,3.0,651333.3,2.0,0.0,604000.0,,,,,,,1.0,True,Free,Active,18.1,1.7
5330,5331,F,Mien Bac,Bac Ninh,Active,,2025-11-08 10:53:00,2.0,0.0,0.0,0.0,1.0,1.0,5.986e+06,1.0,0.0,5.986e+06,,,,,2.0,695.5,1.0,False,Free,Cancelled,29.4,0.8
5333,5334,F,Mien Bac,Ha Noi,Active,,2026-07-24 21:23:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,36.2,1.4
5334,5335,M,Mien Bac,Quang Ninh,Active,,2026-07-23 17:47:00,1.0,1.0,0.0,0.0,2.0,2.0,210500.0,4.0,0.0,229750.0,,,,,,,1.0,True,Premium,Active,63.3,2.1
5335,5336,M,Mien Trung,Nha Trang,Active,,2026-07-23 21:03:00,5.0,4.0,0.0,0.0,7.0,7.0,2.3172858e+06,5.0,0.0,2.241e+06,,,,,,,1.0,True,Free,Active,41.3,1.4
5336,5337,F,Mien Bac,Quang Ninh,Active,,2026-07-29 00:04:00,4.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,63.5,0.8
5337,5338,F,Mien Bac,Hai Phong,Active,,2026-07-21 11:11:00,4.0,1.0,1.0,1.0,2.0,2.0,764000.0,4.0,1.0,506500.0,,,,,,,1.0,True,Premium,Active,26.1,0.8
5338,5339,F,Mien Nam,Long Xuyen,Active,,2026-07-20 01:16:00,4.0,2.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,47.1,0.7
5339,5340,M,Mien Trung,Hue,Active,,2026-07-26 01:30:00,2.0,1.0,0.0,0.0,4.0,2.0,1.79575e+06,2.0,0.0,917500.0,,,,,,,1.0,True,Free,Active,50.4,1.9
5340,5341,M,Mien Bac,Ha Noi,Active,,2026-07-24 22:47:00,3.0,2.0,2.0,0.0,1.0,0.0,6.351e+06,4.0,0.0,3.225e+06,,,,,,,1.0,True,Plus,Active,45.6,1.6
5341,5342,M,Mien Nam,Can Tho,Active,,2026-07-19 14:57:00,1.0,0.0,0.0,0.0,11.0,10.0,1.8187272e+06,9.0,0.0,1.433e+06,,,,,,,1.0,True,Premium,Active,64.0,1.8
5342,5343,M,Mien Nam,Long Xuyen,Active,,2026-07-02 16:04:00,3.0,0.0,0.0,0.0,2.0,0.0,656000.0,,,,,,,,,,1.0,True,Free,Active,62.5,1.7
5343,5344,M,Mien Nam,Ho Chi Minh,Closed,2025-10-01,2025-09-23 03:07:00,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,60.6,0.8
5344,5345,M,Mien Nam,Can Tho,Active,,2026-07-21 12:10:00,,,,,6.0,4.0,2.73e+06,4.0,0.0,3.0995e+06,,,,,,,1.0,True,Free,Active,28.3,0.8
5346,5347,F,Mien Bac,Bac Ninh,Active,,2025-11-20 23:26:00,2.0,0.0,0.0,0.0,,,,,,,,,,,5.0,814.2,1.0,False,Free,Expired,25.3,1.2
5347,5348,M,Mien Nam,Can Tho,Closed,2026-01-04,2025-12-29 19:30:00,2.0,0.0,0.0,0.0,,,,,,,,,,,16.0,951.5625,1.0,False,Free,Cancelled,59.5,2.3
5348,5349,M,Mien Bac,Nam Dinh,Active,,2026-07-15 10:29:00,1.0,0.0,0.0,0.0,1.0,1.0,3.516e+06,1.0,0.0,3.516e+06,,,,,,,1.0,True,Free,Active,64.1,2.3
5349,5350,F,Mien Trung,Hue,Active,,2024-08-20 10:56:00,5.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Plus,Active,27.3,1.5
5350,5351,M,Mien Nam,Can Tho,Active,,2026-07-24 23:20:00,2.0,1.0,0.0,0.0,2.0,2.0,1.665e+06,2.0,0.0,1.665e+06,,,,,,,1.0,True,Free,Active,32.9,0.4
5351,5352,F,Mien Nam,Long Xuyen,Active,,2024-03-01 01:40:00,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,54.2,2.1
5352,5353,F,Mien Nam,Long Xuyen,Active,,2026-07-24 04:23:00,4.0,1.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,51.5,1.4
5353,5354,M,Mien Bac,Bac Ninh,Active,,2026-01-14 06:45:00,2.0,1.0,0.0,0.0,2.0,2.0,1.348e+06,1.0,0.0,1.348e+06,1.0,5.6,3.0,0.0,27.0,1021.1481481481482,1.0,False,Free,Expired,30.8,1.6
5354,5355,M,Mien Nam,Ho Chi Minh,Active,,2026-06-15 16:59:00,2.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Plus,Active,57.3,1.4
5355,5356,M,Mien Bac,Ha Noi,Active,,2025-01-31 00:55:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,63.1,1.5
5357,5358,F,Mien Trung,Quy Nhon,Active,,2026-07-03 19:23:00,2.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,26.0,0.1
5358,5359,F,Mien Bac,Bac Ninh,Active,,2026-07-25 01:34:00,2.0,0.0,0.0,0.0,2.0,2.0,23000.0,3.0,0.0,173666.67,,,,,,,1.0,True,Premium,Active,29.7,0.2
5359,5360,F,Mien Bac,Quang Ninh,Active,,2026-07-18 11:32:00,2.0,1.0,0.0,0.0,5.0,5.0,1.2206e+06,5.0,1.0,997600.0,,,,,,,1.0,True,Free,Active,49.3,1.3
5360,5361,M,Mien Trung,Quy Nhon,Active,,2026-07-14 16:06:00,1.0,0.0,0.0,0.0,2.0,2.0,1.682e+06,3.0,0.0,626666.7,,,,,,,1.0,True,Plus,Active,34.1,2.3
5361,5362,F,Mien Nam,Vung Tau,Active,,2026-06-26 00:31:00,3.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,False,Free,Expired,32.4,0.9
5362,5363,M,Mien Nam,Can Tho,Active,,2026-07-26 20:36:00,3.0,0.0,0.0,0.0,2.0,2.0,2.834e+06,1.0,0.0,2.834e+06,,,,,,,1.0,True,Free,Active,51.3,2.3
5363,5364,F,Mien Trung,Vinh,Active,,2025-02-02 18:09:00,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,45.7,1.4
5365,5366,M,Mien Trung,Nha Trang,Active,,2026-07-26 21:18:00,5.0,3.0,1.0,0.0,2.0,2.0,887000.0,4.0,2.0,493000.0,,,,,,,1.0,True,Plus,Active,41.0,0.7
5368,5369,M,Mien Nam,Vung Tau,Active,,2026-07-25 21:27:00,,,,,3.0,3.0,2.2773332e+06,5.0,3.0,2.201e+06,,,,,,,1.0,True,Free,Active,39.9,1.3
5369,5370,M,Mien Trung,Nha Trang,Active,,2026-01-17 22:55:00,3.0,1.0,0.0,0.0,2.0,2.0,452000.0,4.0,2.0,650000.0,1.0,2.6,4.0,0.0,26.0,1044.8076923076924,1.0,True,Plus,Active,55.7,1.2
5370,5371,F,Mien Nam,Bien Hoa,Active,,2026-07-22 05:58:00,1.0,1.0,0.0,0.0,3.0,3.0,1.634e+06,2.0,0.0,1.3295e+06,,,,,,,1.0,True,Free,Active,64.3,2.3
5371,5372,F,Mien Bac,Quang Ninh,Active,,2026-07-13 19:54:00,1.0,0.0,0.0,0.0,4.0,4.0,1.55175e+06,5.0,0.0,1.1074e+06,1.0,5.2,3.0,0.0,,,1.0,True,Premium,Active,30.3,2.2
5372,5373,M,Mien Bac,Ha Noi,Active,,2026-07-29 02:15:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,36.8,1.4
5373,5374,F,Mien Trung,Da Nang,Active,,2026-07-13 21:53:00,1.0,1.0,1.0,0.0,5.0,3.0,1.8236e+06,5.0,1.0,1.1944e+06,,,,,,,1.0,True,Premium,Active,22.6,1.0
5375,5376,M,Mien Trung,Nha Trang,Active,,2026-07-28 19:33:00,2.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,35.7,0.7
5376,5377,F,Mien Nam,Can Tho,Active,,2026-07-24 08:10:00,4.0,1.0,0.0,0.0,1.0,1.0,1.321e+06,1.0,0.0,1.321e+06,,,,,,,1.0,True,Free,Active,20.9,0.3
5377,5378,F,Mien Bac,Quang Ninh,Active,,2026-07-19 16:32:00,6.0,1.0,0.0,0.0,1.0,0.0,2.12e+06,2.0,0.0,2.12e+06,1.0,2.8,4.0,0.0,,,1.0,True,Free,Active,45.7,0.2
5378,5379,F,Mien Trung,Hue,Active,,2024-11-12 17:04:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,54.2,1.8
5379,5380,F,Mien Nam,Long Xuyen,Closed,2025-05-08,2025-05-04 12:39:00,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,43.8,1.9
5380,5381,F,Mien Trung,Hue,Active,,2026-07-28 03:59:00,1.0,0.0,0.0,0.0,2.0,0.0,1.636e+06,4.0,0.0,942500.0,,,,,,,1.0,True,Premium,Active,34.8,2.1
5381,5382,M,Mien Bac,Ha Noi,Active,,2026-07-28 14:25:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,37.3,1.4
5382,5383,F,Mien Trung,Hue,Active,,2026-07-17 00:15:00,5.0,1.0,0.0,0.0,1.0,1.0,5.081e+06,3.0,0.0,1.8596666e+06,,,,,,,1.0,True,Plus,Active,59.8,0.2
5383,5384,M,Mien Nam,Can Tho,Active,,2026-07-25 14:55:00,3.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,1.0,15.0,5.0,0.0,,,1.0,True,Plus,Active,59.9,1.8
5384,5385,M,Mien Bac,Ha Noi,Closed,2025-07-30,2025-07-21 14:00:00,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25.3,0.5
5386,5387,F,Mien Trung,Da Nang,Active,,2026-07-13 18:58:00,3.0,0.0,0.0,0.0,1.0,0.0,5.646e+06,,,,1.0,106.5,4.0,0.0,,,1.0,True,Free,Active,49.7,1.6
5387,5388,M,Mien Bac,Bac Ninh,Active,,2026-07-29 01:46:00,2.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,62.2,1.3
5389,5390,M,Mien Bac,Quang Ninh,Active,,2024-05-19 13:53:00,,,,,,,,,,,,,,,,,,,,,61.0,2.2
5390,5391,F,Mien Nam,Bien Hoa,Active,,2026-07-04 07:11:00,2.0,1.0,1.0,0.0,9.0,7.0,1.1433334e+06,8.0,0.0,835500.0,,,,,,,1.0,True,Premium,Active,23.9,0.9
5391,5392,F,Mien Trung,Quy Nhon,Active,,2026-07-28 03:15:00,4.0,1.0,1.0,0.0,3.0,3.0,462000.0,4.0,1.0,583750.0,,,,,,,1.0,True,Free,Active,24.2,0.6
5393,5394,M,Mien Bac,Nam Dinh,Closed,2025-12-25,2025-12-23 21:41:00,5.0,2.0,0.0,0.0,5.0,5.0,1.1462e+06,3.0,0.0,1.0113333e+06,,,,,17.0,1066.7058823529412,1.0,False,Premium,Cancelled,45.4,1.0
5395,5396,F,Mien Bac,Ha Noi,Active,,2026-07-25 05:55:00,,,,,3.0,3.0,504666.66,4.0,0.0,402000.0,,,,,,,1.0,True,Free,Active,52.7,0.7
5396,5397,F,Mien Trung,Da Nang,Active,,2026-07-29 15:45:00,2.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,55.3,2.4
5397,5398,F,Mien Bac,Ha Noi,Active,,2025-02-22 00:03:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,35.0,1.7
5398,5399,F,Mien Trung,Nha Trang,Active,,2025-11-07 23:40:00,,,,,,,,,,,,,,,,,1.0,False,Premium,Cancelled,58.3,1.1
5399,5400,M,Mien Nam,Long Xuyen,Active,,2026-07-29 22:05:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,28.2,0.3
5400,5401,F,Mien Bac,Ha Noi,Active,,2026-07-25 23:08:00,6.0,1.0,0.0,0.0,10.0,9.0,1.5926e+06,11.0,3.0,1.4821819e+06,1.0,3.1,4.0,0.0,,,1.0,True,Free,Active,32.3,0.4
5402,5403,F,Mien Nam,Bien Hoa,Active,,2026-07-16 10:57:00,3.0,0.0,0.0,0.0,2.0,2.0,92000.0,3.0,0.0,196666.67,,,,,,,1.0,True,Premium,Active,32.6,2.0
5403,5404,F,Mien Nam,Ho Chi Minh,Active,,2026-07-23 15:58:00,,,,,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,23.8,2.4
5404,5405,M,Mien Trung,Vinh,Active,,2026-07-19 10:44:00,1.0,0.0,0.0,0.0,3.0,3.0,3.621e+06,4.0,0.0,2.35075e+06,,,,,,,1.0,True,Plus,Active,24.6,2.0
5405,5406,F,Mien Nam,Can Tho,Active,,2026-07-25 05:32:00,4.0,2.0,2.0,0.0,3.0,3.0,6.2526665e+06,2.0,0.0,7.842e+06,,,,,,,1.0,True,Free,Active,30.5,2.3
5406,5407,F,Mien Nam,Bien Hoa,Active,,2026-07-26 09:30:00,,,,,,,,2.0,0.0,249000.0,2.0,7.6000004,4.0,0.0,,,1.0,True,Plus,Active,31.5,0.6
5407,5408,M,Mien Trung,Vinh,Closed,2026-06-10,2026-06-01 09:05:00,2.0,0.0,0.0,0.0,,,,,,,,,,,11.0,1022.4545454545455,1.0,False,Free,Cancelled,34.8,0.4
5408,5409,M,Mien Nam,Vung Tau,Active,,2026-07-02 23:23:00,,,,,2.0,1.0,1.7285e+06,1.0,0.0,205000.0,,,,,,,1.0,True,Free,Active,51.8,1.7
5409,5410,M,Mien Nam,Can Tho,Active,,2026-07-18 15:17:00,2.0,1.0,0.0,0.0,1.0,0.0,822000.0,4.0,0.0,535500.0,,,,,,,1.0,True,Plus,Active,60.0,0.6
5411,5412,M,Mien Trung,Hue,Active,,2026-07-26 23:07:00,3.0,2.0,2.0,0.0,11.0,11.0,1.6628181e+06,8.0,1.0,2.755875e+06,1.0,3.6,4.0,0.0,,,1.0,True,Free,Active,36.3,0.6
5413,5414,M,Mien Trung,Vinh,Active,,2026-07-06 23:35:00,4.0,2.0,0.0,0.0,2.0,2.0,847500.0,3.0,1.0,897333.3,,,,,,,1.0,False,Free,Expired,21.7,0.2
5415,5416,M,Mien Bac,Bac Ninh,Active,,2026-07-19 02:49:00,4.0,2.0,0.0,0.0,2.0,1.0,746500.0,1.0,0.0,1.293e+06,,,,,,,1.0,True,Free,Active,59.6,0.7
5416,5417,M,Mien Nam,Ho Chi Minh,Active,,2026-07-29 04:25:00,1.0,1.0,0.0,0.0,7.0,7.0,2.2487142e+06,6.0,0.0,2.2875e+06,,,,,,,1.0,True,Free,Active,35.6,1.5
5418,5419,M,Mien Trung,Vinh,Active,,2026-07-14 04:35:00,8.0,3.0,2.0,0.0,8.0,8.0,4.47175e+06,8.0,1.0,2.955375e+06,,,,,,,1.0,True,Plus,Active,53.8,0.4
5419,5420,M,Mien Nam,Long Xuyen,Active,,2024-11-04 15:52:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Plus,Active,43.0,1.8
5420,5421,F,Mien Nam,Can Tho,Active,,2026-07-17 19:10:00,4.0,3.0,2.0,0.0,6.0,6.0,1.1933334e+06,5.0,0.0,755600.0,,,,,,,1.0,True,Free,Active,29.3,0.2
5423,5424,F,Mien Nam,Can Tho,Active,,2026-07-26 07:09:00,2.0,0.0,0.0,0.0,1.0,0.0,378000.0,2.0,0.0,378000.0,,,,,,,1.0,True,Free,Active,35.0,1.5
5424,5425,M,Mien Bac,Ha Noi,Active,,2026-07-29 22:25:00,5.0,2.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,30.6,0.9
5425,5426,F,Mien Nam,Bien Hoa,Closed,2025-08-02,2025-08-01 09:05:00,,,,,,,,,,,,,,,,,,,,,49.6,1.2
5427,5428,M,Mien Bac,Hai Phong,Active,,2026-05-04 16:23:00,4.0,2.0,0.0,0.0,3.0,3.0,1.4833334e+06,3.0,1.0,1.6486666e+06,,,,,25.0,957.56,1.0,False,Premium,Cancelled,58.2,1.9
5428,5429,F,Mien Trung,Da Nang,Active,,2026-07-25 04:24:00,1.0,0.0,0.0,0.0,2.0,2.0,1.9165e+06,2.0,0.0,1.9165e+06,1.0,10.7,,1.0,,,1.0,True,Free,Active,49.3,1.8
5429,5430,F,Mien Trung,Hue,Active,,2026-06-14 13:28:00,,,,,3.0,3.0,1.757e+06,2.0,0.0,2.0405e+06,,,,,,,1.0,True,Free,Active,46.6,2.3
